Project ID,Certificates,Years of Experience,age,Time Arrival Strafe,Project Cost,Project Proximity,Violation Risk Index,Company PCAB Score,Weekly Overtime Hours,Salary Bracket,is_good
393702,14,6,27,0.6,967507.0,133.32,0.35,4,6.0,3,1
268312,10,8,26,-2.51,925048.0,119.48,0.2,4,2.0,3,0
456710,0,5,47,3.27,145355.0,97.1,0.57,2,4.0,2,0
15546,1,3,35,8.59,191075.0,104.64,0.54,2,3.0,1,1
280426,12,9,29,5.51,1120220.0,135.03,0.29,3,7.0,5,1
98093,11,8,29,0.35,923216.0,125.03,0.32,4,4.0,3,1
70997,10,7,24,13.16,1059538.0,131.24,0.27,4,4.0,3,1
723301,3,2,40,4.48,50000.0,105.93,0.7,3,5.0,1,1
52528,12,8,29,1.49,1035606.0,130.14,0.2,3,3.0,4,1
352924,1,4,49,8.35,107325.0,108.0,0.7,2,5.0,1,0
764293,0,4,18,2.49,173132.0,94.32,0.49,3,3.0,1,0
211495,9,5,31,4.59,991544.0,129.45,0.3,4,6.0,2,1
855368,14,5,28,-13.97,1092256.0,114.58,0.18,3,1.0,3,1
101020,11,7,27,0.75,1078436.0,139.77,0.35,3,9.0,3,0
45028,13,5,27,-2.38,990462.0,130.27,0.25,4,5.0,2,1
523260,0,3,18,3.1,117221.0,92.47,0.57,2,3.0,1,0
288317,0,4,58,1.98,44510.0,109.57,0.72,2,7.0,1,0
671408,0,3,36,5.98,50000.0,108.3,0.62,2,4.0,1,1
380435,0,4,43,12.6,67672.0,108.76,0.67,2,5.0,1,1
646249,11,6,34,-0.21,985650.0,133.13,0.33,4,7.0,2,1
33561,15,7,29,-6.04,1005856.0,128.31,0.27,4,4.0,4,1
537688,0,4,44,8.63,13242.0,108.13,0.7,2,6.0,1,1
371651,1,5,19,5.85,57198.0,95.07,0.63,3,2.0,2,0
460973,0,4,19,1.44,50000.0,96.2,0.53,2,3.0,1,0
111759,13,8,26,-5.37,934099.0,124.66,0.29,4,3.0,4,0
843266,0,5,21,6.28,72763.0,100.64,0.52,2,4.0,2,0
170610,1,2,21,1.35,56183.0,83.39,0.53,3,2.0,1,0
384885,1,4,39,2.63,62163.0,105.75,0.74,2,6.0,1,0
688434,0,5,48,29.12,88814.0,109.15,0.69,3,6.0,2,1
905067,0,1,19,3.62,42024.0,97.49,0.58,2,4.0,1,0
678562,9,6,28,-8.68,927801.0,119.43,0.22,4,1.0,2,1
70181,12,6,23,-13.61,954290.0,124.96,0.22,5,4.0,2,1
803098,11,7,23,7.96,1012492.0,125.83,0.19,4,3.0,3,1
893391,12,6,23,-7.45,982565.0,124.17,0.21,4,3.0,3,1
597627,13,7,27,4.12,1017512.0,129.98,0.27,3,5.0,4,1
452539,3,4,57,3.61,112448.0,116.2,0.77,3,8.0,2,0
110812,13,6,24,5.05,1044470.0,135.94,0.27,4,7.0,3,1
613500,1,4,59,3.84,125603.0,110.02,0.68,3,6.0,1,0
655237,13,7,27,4.0,977931.0,128.71,0.25,4,4.0,4,1
435946,0,3,18,1.46,47047.0,79.54,0.53,2,2.0,1,0
411141,0,3,19,2.0,45279.0,105.6,0.61,2,4.0,1,1
683892,0,0,46,23.74,99873.0,106.44,0.76,2,7.0,1,1
793207,11,6,33,-8.31,1025178.0,123.3,0.21,4,3.0,2,1
746522,11,7,29,-4.64,948932.0,129.15,0.28,4,5.0,3,1
903773,0,2,44,4.26,113616.0,110.22,0.7,2,6.0,1,0
411870,2,4,57,2.12,52540.0,117.43,0.76,2,8.0,1,0
340081,12,8,29,-5.51,982858.0,114.04,0.23,3,0.0,4,0
615366,0,4,20,1.69,152921.0,100.54,0.46,1,2.0,1,0
445123,13,8,32,-6.31,896799.0,131.42,0.33,4,6.0,4,1
504767,11,6,24,4.21,1013838.0,123.71,0.23,4,3.0,2,1
902471,12,7,28,-5.36,982858.0,131.31,0.31,4,5.0,3,0
329409,12,6,39,9.13,1033553.0,135.68,0.29,4,6.0,3,0
26025,0,2,19,0.88,185398.0,113.75,0.49,2,7.0,1,0
87412,9,6,25,-2.31,962767.0,120.28,0.19,3,1.0,2,1
652793,12,8,25,3.04,1017819.0,131.42,0.22,4,4.0,4,1
925431,0,2,37,5.48,134160.0,105.69,0.6,2,5.0,1,0
38811,0,5,41,1.67,188558.0,123.69,0.74,2,8.0,2,0
29071,12,8,30,-5.52,1004264.0,130.25,0.25,4,5.0,4,1
302595,8,6,23,-8.28,935959.0,123.79,0.24,3,4.0,2,1
374035,3,3,37,0.62,140777.0,110.77,0.59,2,6.0,1,0
956946,0,4,45,0.4,114079.0,108.89,0.57,2,5.0,1,0
398583,14,9,34,-14.2,990211.0,125.16,0.31,4,4.0,5,1
556195,13,8,26,9.6,975821.0,133.46,0.31,4,8.0,4,0
988950,12,7,27,11.82,1002666.0,128.44,0.28,4,3.0,3,1
610013,0,4,20,9.72,142601.0,80.01,0.43,3,0.0,1,0
54640,2,5,20,2.34,103848.0,105.36,0.62,3,5.0,2,0
85495,0,5,20,1.86,136941.0,103.82,0.55,2,3.0,2,0
227001,13,10,25,-15.88,955610.0,124.06,0.27,3,3.0,5,1
633976,13,7,25,-18.81,1008143.0,128.69,0.3,3,4.0,4,1
626661,13,6,24,-2.11,1012762.0,133.93,0.25,4,6.0,3,1
118558,11,6,30,-10.84,917162.0,126.89,0.42,3,5.0,2,1
943558,11,5,27,-0.15,928548.0,121.41,0.24,4,3.0,2,1
832476,12,6,27,0.61,915992.0,117.72,0.18,4,1.0,2,1
165347,13,5,25,-7.23,952332.0,129.9,0.28,4,5.0,2,1
868184,11,6,25,-15.38,965045.0,119.35,0.24,3,3.0,2,1
225034,13,7,25,-18.57,888354.0,121.14,0.2,3,2.0,3,0
773267,8,5,23,-17.01,1006963.0,138.11,0.31,4,8.0,2,1
632588,0,5,19,4.77,99081.0,99.2,0.51,2,2.0,2,1
55277,0,3,41,2.11,74120.0,108.17,0.7,2,4.0,1,0
130220,1,3,19,10.68,129852.0,92.7,0.54,2,3.0,1,1
891171,12,5,34,-18.48,1029353.0,131.98,0.33,4,5.0,2,1
398166,0,4,20,8.74,96876.0,90.28,0.43,2,1.0,1,0
278843,13,6,27,-28.12,1018899.0,127.73,0.29,3,3.0,3,1
420827,2,5,41,2.12,115288.0,116.14,0.67,3,8.0,2,1
25861,13,8,32,-11.13,1010722.0,132.78,0.2,4,5.0,5,1
781748,0,5,18,5.38,52122.0,95.7,0.49,3,2.0,1,0
901119,2,1,21,0.63,55243.0,108.47,0.67,2,6.0,1,1
689064,0,3,40,4.24,58267.0,112.46,0.74,1,7.0,1,1
144513,1,5,19,0.04,144118.0,104.57,0.47,3,4.0,2,0
290811,2,4,54,6.84,117184.0,123.04,0.83,3,9.0,2,0
82359,0,3,41,2.69,149801.0,98.54,0.54,2,3.0,1,0
604217,11,7,23,-12.03,1028031.0,121.07,0.24,3,3.0,3,1
532183,14,7,24,-4.82,968647.0,121.24,0.21,4,1.0,4,1
605132,2,5,21,19.69,117047.0,103.16,0.61,3,4.0,2,1
18194,12,8,33,-6.59,993287.0,125.87,0.25,3,3.0,4,1
945564,0,5,45,23.51,132850.0,117.41,0.66,2,7.0,2,1
1056,13,7,31,-1.49,1004944.0,129.04,0.31,4,4.0,4,1
733203,0,3,19,2.22,40717.0,100.12,0.6,2,3.0,1,1
925384,0,3,20,6.11,123541.0,90.54,0.41,2,1.0,1,0
878788,13,7,35,-13.23,1059495.0,134.1,0.22,4,7.0,4,1
751999,2,3,18,2.3,119278.0,92.16,0.6,2,2.0,1,0
720350,1,4,20,9.72,156480.0,81.27,0.44,3,0.0,1,0
637793,1,5,50,6.72,191247.0,112.0,0.62,2,6.0,2,0
766231,13,6,23,-12.61,1035800.0,126.09,0.23,4,3.0,3,1
884741,14,5,37,-0.04,1026616.0,127.2,0.29,3,4.0,3,1
333497,12,5,26,-3.75,970423.0,118.81,0.2,4,3.0,2,0
149927,14,6,28,-17.05,970036.0,118.28,0.21,4,2.0,3,1
401887,3,4,49,1.81,45450.0,119.26,0.77,2,8.0,2,1
103671,9,6,24,-10.49,997465.0,126.41,0.26,4,3.0,2,1
624865,0,4,19,2.18,94119.0,103.97,0.52,2,5.0,1,0
500714,12,6,28,-29.73,996614.0,126.99,0.25,3,4.0,3,0
767808,13,5,30,0.12,1035536.0,133.52,0.33,4,7.0,2,1
391139,13,8,25,0.83,943473.0,135.71,0.27,4,8.0,4,1
812004,1,1,19,11.79,103946.0,99.89,0.48,2,3.0,1,0
29579,0,2,36,5.35,19567.0,100.7,0.62,2,3.0,1,0
955779,12,9,27,4.57,990565.0,123.17,0.2,4,2.0,5,1
456837,13,6,26,9.35,1068513.0,116.67,0.18,4,1.0,3,1
931350,12,8,25,-2.99,961286.0,112.34,0.16,3,0.0,4,1
280129,13,6,29,-6.86,958316.0,130.45,0.33,4,6.0,3,1
483745,13,8,24,-11.51,1032532.0,130.55,0.26,4,5.0,5,1
458077,0,4,21,2.19,121379.0,94.01,0.56,3,2.0,1,0
345905,15,7,29,-1.35,1035821.0,135.13,0.39,4,8.0,5,1
533535,3,5,35,0.85,33228.0,109.07,0.66,3,6.0,2,0
651724,11,8,24,-19.94,1052664.0,124.81,0.2,4,4.0,4,1
257166,1,4,51,3.28,112684.0,104.96,0.69,2,5.0,1,0
540018,11,8,29,-14.62,1032149.0,124.6,0.24,4,1.0,4,1
372143,12,6,38,7.18,982888.0,118.1,0.31,3,2.0,3,1
365315,0,2,21,5.05,71968.0,98.26,0.6,2,4.0,1,1
777461,0,3,21,4.2,129731.0,101.51,0.6,1,3.0,1,0
807831,11,8,28,2.07,961357.0,131.55,0.31,3,5.0,4,1
767632,12,8,30,5.19,969862.0,122.9,0.25,3,3.0,4,1
216743,13,7,25,5.0,1036532.0,118.41,0.22,3,1.0,4,0
161986,0,4,43,0.15,89148.0,121.98,0.8,3,10.0,1,1
650719,2,4,56,0.34,97875.0,116.01,0.68,3,8.0,2,0
281204,0,5,19,14.12,25990.0,93.27,0.5,2,2.0,1,0
348237,0,2,20,53.62,192808.0,80.17,0.43,3,1.0,1,0
777405,13,6,28,-26.82,986194.0,126.58,0.24,4,3.0,3,1
508907,15,8,31,-3.86,1017370.0,133.84,0.24,4,7.0,5,0
862342,0,4,21,10.3,80618.0,82.63,0.46,1,0.0,1,0
388690,12,7,29,-7.17,1026155.0,137.43,0.37,4,8.0,3,1
876659,9,5,28,-6.92,1009009.0,114.92,0.21,4,1.0,2,1
904485,1,3,20,10.46,71447.0,95.52,0.55,3,2.0,1,0
115104,12,7,29,-1.38,968627.0,125.26,0.2,4,3.0,3,1
54670,10,6,30,4.16,986583.0,121.24,0.25,3,2.0,2,1
675580,13,5,32,5.76,979703.0,125.1,0.19,4,3.0,2,1
204552,13,6,27,-8.37,971539.0,134.76,0.24,4,6.0,3,1
165750,0,2,55,0.68,98482.0,99.89,0.69,2,5.0,1,0
442458,0,3,53,12.7,67901.0,113.07,0.75,2,7.0,1,0
417350,11,5,35,4.24,1010148.0,127.13,0.22,4,4.0,2,1
338741,13,8,24,-1.42,993210.0,130.98,0.32,4,5.0,4,1
409788,0,5,43,5.9,33457.0,105.77,0.76,2,6.0,1,0
827212,10,6,29,-19.65,950135.0,113.29,0.22,4,1.0,2,1
730381,0,2,19,17.11,112798.0,73.91,0.52,2,0.0,1,0
561485,0,3,21,3.57,160660.0,115.56,0.69,2,7.0,1,0
882281,3,5,44,3.16,147002.0,117.58,0.64,2,7.0,2,0
692362,0,3,18,2.6,97754.0,104.19,0.52,3,5.0,1,0
721771,8,7,27,-17.15,994008.0,132.5,0.22,4,4.0,2,1
243694,0,4,49,8.82,156324.0,114.85,0.72,2,7.0,1,0
305403,14,10,25,-12.04,979296.0,129.69,0.28,4,4.0,5,1
968780,0,4,33,10.91,126223.0,99.9,0.66,2,4.0,1,0
469374,0,3,55,3.44,99595.0,98.64,0.66,2,4.0,1,0
422623,0,4,19,1.31,151941.0,101.64,0.49,3,2.0,1,0
40174,2,4,21,11.4,54474.0,103.6,0.71,3,5.0,1,0
47210,12,6,28,-23.81,1000079.0,125.54,0.26,4,3.0,3,0
764214,2,3,35,9.39,56759.0,98.78,0.65,2,2.0,1,1
233573,0,2,54,4.66,101275.0,103.55,0.75,1,6.0,1,0
141244,12,6,23,-21.85,1006138.0,124.9,0.25,4,4.0,3,1
822972,3,5,20,4.46,50000.0,83.28,0.42,3,0.0,2,0
949253,13,6,25,-12.81,955590.0,126.67,0.23,3,4.0,3,0
810552,1,2,20,14.78,15034.0,88.5,0.57,2,3.0,1,0
281533,15,6,31,-13.4,1099749.0,129.71,0.28,4,5.0,4,1
954499,3,3,33,4.11,150265.0,111.87,0.69,2,6.0,1,0
904132,13,6,30,-6.31,966075.0,129.35,0.35,3,6.0,3,1
656251,11,5,24,-10.02,1002962.0,132.89,0.41,3,7.0,2,1
850133,13,8,32,5.74,1019784.0,127.29,0.2,4,2.0,5,0
476790,0,5,20,0.25,58143.0,107.23,0.54,2,4.0,1,1
782664,0,4,21,21.56,114448.0,93.77,0.55,1,3.0,1,0
242028,12,8,39,-5.25,1128915.0,124.75,0.15,4,1.0,5,0
654546,1,3,21,3.46,119947.0,77.06,0.48,2,0.0,1,0
922942,2,3,37,5.61,115903.0,84.15,0.55,2,0.0,1,0
310427,12,7,26,7.45,960523.0,135.97,0.33,4,7.0,3,1
885187,13,7,29,-25.38,982678.0,127.07,0.31,4,4.0,4,1
3118,0,5,22,4.38,113652.0,86.45,0.39,2,0.0,2,0
144337,1,3,39,9.6,192214.0,103.07,0.54,2,4.0,1,1
652524,15,7,23,9.01,1003142.0,116.21,0.16,4,0.0,4,1
981510,12,7,32,-8.12,979009.0,127.46,0.35,4,4.0,3,1
138802,12,8,32,4.37,1042691.0,121.18,0.23,4,2.0,4,0
693478,13,7,25,0.77,1104320.0,133.86,0.23,3,6.0,4,1
154386,13,7,24,4.18,964609.0,132.08,0.21,4,5.0,3,1
670074,12,6,30,-10.93,1105193.0,123.27,0.2,4,1.0,3,1
285902,13,6,28,-3.61,1037565.0,115.79,0.17,3,1.0,3,0
301346,13,6,31,12.69,1018417.0,122.62,0.26,4,3.0,3,0
146619,12,6,26,7.1,1048727.0,127.61,0.21,4,4.0,3,0
495457,12,6,35,7.02,922419.0,127.66,0.33,3,5.0,2,1
60771,12,7,27,4.99,934963.0,122.04,0.27,3,2.0,3,1
699465,1,3,50,0.45,137759.0,108.58,0.67,3,4.0,1,0
268517,10,8,29,-3.29,994878.0,140.69,0.33,3,9.0,3,1
923740,1,4,21,2.48,105909.0,100.44,0.49,3,3.0,1,0
125862,9,6,24,16.89,1020920.0,114.47,0.16,4,0.0,2,1
228854,12,7,30,-17.28,969135.0,130.99,0.38,5,7.0,3,1
582726,1,4,35,5.15,50000.0,111.67,0.7,2,7.0,1,0
166333,14,9,25,7.73,943607.0,125.73,0.22,4,2.0,5,1
252494,0,2,20,13.19,118732.0,106.29,0.52,2,4.0,1,0
884899,13,6,27,0.06,1098260.0,124.9,0.18,3,2.0,3,1
54344,4,3,35,15.38,124317.0,102.44,0.65,2,3.0,2,0
190548,13,7,25,-7.49,986125.0,131.01,0.31,4,5.0,4,0
806454,1,2,22,1.55,121650.0,110.84,0.68,2,6.0,1,0
987372,11,8,25,-22.13,1115653.0,129.86,0.18,4,3.0,4,1
600195,0,3,49,5.03,50000.0,92.76,0.65,2,4.0,1,0
252315,1,4,42,3.13,144121.0,115.87,0.71,3,6.0,1,0
393853,11,8,32,-12.61,982932.0,133.4,0.36,4,6.0,4,1
483777,13,7,35,2.97,1104232.0,125.15,0.19,4,2.0,4,1
670121,13,6,29,2.32,995589.0,125.83,0.25,3,3.0,3,1
94140,1,1,22,10.66,28923.0,93.11,0.55,3,3.0,1,0
682883,12,7,24,-6.49,1091255.0,133.41,0.27,4,5.0,4,1
774093,10,10,28,-8.09,1031707.0,128.88,0.24,3,3.0,5,1
852394,0,2,21,12.47,57046.0,97.54,0.58,2,4.0,1,0
393390,11,7,23,-26.0,1056454.0,115.77,0.12,4,0.0,3,1
850025,13,10,25,-18.33,1131549.0,127.64,0.17,4,3.0,5,1
517593,0,4,47,19.44,115250.0,113.27,0.76,2,6.0,1,0
377132,3,3,52,4.98,59356.0,105.76,0.68,2,6.0,1,0
183560,1,2,19,13.38,107916.0,103.35,0.51,2,4.0,1,0
341522,0,4,34,7.45,14803.0,96.84,0.6,2,3.0,1,0
643633,13,5,23,-9.77,974799.0,125.92,0.22,4,4.0,2,0
910240,0,5,53,0.92,90021.0,106.0,0.71,2,4.0,2,0
83596,0,2,57,9.33,116676.0,121.48,0.7,2,9.0,1,0
791514,13,7,27,-8.66,1053625.0,124.78,0.29,4,4.0,4,1
201356,12,7,34,0.72,914994.0,137.74,0.4,3,10.0,3,0
213314,13,7,25,-1.34,1054366.0,124.92,0.21,4,3.0,4,0
339130,11,7,29,-5.67,1033294.0,132.34,0.26,3,6.0,3,1
285100,13,6,25,-2.38,1038714.0,129.63,0.23,4,5.0,3,0
508311,13,7,29,-3.95,1047757.0,135.42,0.35,4,8.0,4,0
998822,0,4,39,17.4,159733.0,114.25,0.59,2,6.0,1,0
181229,14,6,27,-3.91,1028647.0,117.15,0.17,4,1.0,3,1
773003,12,8,26,1.03,939933.0,121.91,0.24,3,2.0,4,1
966615,0,2,46,5.76,116854.0,115.04,0.62,2,7.0,1,0
562381,13,7,34,-0.87,949631.0,129.74,0.29,4,5.0,3,1
961728,13,7,34,16.38,1063238.0,128.6,0.22,4,4.0,4,1
15670,2,1,38,11.46,131660.0,106.08,0.65,3,6.0,1,1
627003,11,8,30,4.09,1003913.0,128.33,0.26,4,5.0,4,1
983750,0,4,59,5.61,120524.0,115.19,0.7,3,8.0,1,0
691026,0,2,45,4.67,40977.0,109.47,0.78,2,8.0,1,1
335205,13,5,24,-10.16,908764.0,127.16,0.34,4,4.0,2,1
279560,11,5,28,-0.93,998079.0,126.49,0.27,3,4.0,2,1
202763,10,6,25,-7.64,1033886.0,132.45,0.27,4,6.0,2,1
567320,0,3,21,2.09,16857.0,95.57,0.63,2,4.0,1,0
208026,0,3,33,5.42,121576.0,97.45,0.58,2,4.0,1,1
208198,0,4,50,7.61,127750.0,114.7,0.71,3,5.0,1,0
647004,1,3,21,28.03,105253.0,89.45,0.51,2,3.0,1,0
403082,12,6,27,-11.5,979135.0,129.52,0.29,3,4.0,3,1
687306,0,1,43,3.85,45191.0,92.74,0.65,2,3.0,1,0
710770,13,7,28,11.48,1003562.0,124.7,0.23,4,2.0,4,0
946363,11,6,33,-10.4,1010896.0,139.73,0.42,4,8.0,2,1
795573,13,7,33,-8.46,986490.0,129.83,0.35,4,5.0,4,1
629743,0,3,21,1.12,124889.0,108.35,0.66,2,6.0,1,0
508944,13,6,27,-6.25,995179.0,122.4,0.21,4,1.0,3,1
293073,12,5,31,1.24,999017.0,120.49,0.2,4,3.0,2,1
298593,11,6,29,2.6,954483.0,121.72,0.27,3,3.0,2,1
967960,12,7,34,8.22,1055257.0,130.97,0.28,3,6.0,4,1
680237,10,7,33,-8.54,946060.0,127.15,0.28,3,5.0,2,1
588118,1,4,56,7.1,113760.0,124.91,0.76,2,9.0,1,0
463263,13,6,25,6.16,954459.0,129.18,0.25,3,5.0,3,1
632165,9,6,27,-4.67,1027549.0,129.26,0.34,3,5.0,2,0
368117,13,6,30,-10.16,996599.0,129.34,0.27,4,5.0,3,1
819912,11,7,31,-4.21,997744.0,121.82,0.23,3,3.0,3,1
393008,0,4,59,14.24,103733.0,117.84,0.68,3,6.0,1,0
509407,12,8,26,0.65,978603.0,129.25,0.27,3,3.0,4,0
700051,10,6,33,-9.21,934333.0,128.71,0.3,3,5.0,2,1
986163,13,7,24,-11.16,951595.0,123.97,0.2,4,2.0,3,1
656546,10,6,26,-5.39,1033749.0,126.68,0.22,4,4.0,2,0
693423,15,8,31,-3.72,1096196.0,128.13,0.17,4,4.0,5,1
559556,0,5,19,2.0,28070.0,108.21,0.59,2,5.0,1,0
692444,0,3,41,7.87,125895.0,115.65,0.71,2,7.0,1,0
231495,2,3,22,1.83,44142.0,110.58,0.63,3,5.0,1,0
781911,13,8,36,12.74,1067703.0,138.49,0.34,3,8.0,5,1
709705,0,3,38,1.24,31625.0,106.76,0.61,2,5.0,1,0
664119,1,3,44,16.76,89784.0,90.69,0.63,2,2.0,1,1
424614,11,8,33,1.08,1095311.0,124.83,0.27,4,4.0,4,1
998037,15,7,28,-18.61,892162.0,135.98,0.35,3,8.0,4,1
920447,12,5,35,-11.46,1003020.0,124.46,0.26,4,3.0,2,0
682176,10,6,27,9.21,1110557.0,135.65,0.29,4,6.0,3,0
965745,10,6,30,-3.51,952058.0,130.67,0.27,4,5.0,2,1
492596,0,3,34,6.9,47910.0,83.26,0.58,2,0.0,1,0
707402,0,4,19,3.37,120114.0,101.23,0.55,3,3.0,1,0
988647,0,4,50,6.93,129915.0,113.85,0.65,3,6.0,1,0
10051,13,7,27,-6.49,1000835.0,131.07,0.33,4,5.0,4,0
251653,12,6,30,-0.52,981936.0,129.05,0.22,4,5.0,3,1
25991,13,9,36,-8.06,976211.0,129.86,0.34,4,5.0,5,1
535099,14,6,24,-33.64,963674.0,113.24,0.16,4,1.0,3,1
461103,12,6,30,-7.97,1016676.0,132.49,0.35,4,7.0,3,1
474587,0,2,40,7.15,142923.0,102.4,0.59,2,5.0,1,0
368843,13,8,25,-4.76,986762.0,125.94,0.26,4,4.0,4,0
133792,0,3,22,0.21,91663.0,101.68,0.66,3,5.0,1,1
51452,11,6,26,7.33,967333.0,117.81,0.2,3,2.0,2,1
8632,12,6,29,-19.67,983888.0,133.4,0.26,4,6.0,3,0
794577,12,7,26,-8.44,949900.0,131.93,0.29,4,6.0,3,0
461433,0,5,20,7.42,82540.0,109.52,0.56,2,6.0,2,0
710155,1,2,37,12.13,72725.0,90.72,0.61,1,2.0,1,0
4891,0,3,19,4.66,64770.0,100.1,0.56,2,3.0,1,0
419709,1,4,46,5.59,117797.0,114.17,0.66,2,7.0,1,0
39427,1,2,22,1.12,141021.0,101.91,0.43,2,4.0,1,0
535943,0,3,49,4.43,40335.0,94.64,0.59,2,3.0,1,0
383380,0,2,22,1.88,126617.0,99.62,0.57,3,3.0,1,0
992566,0,4,21,7.04,61840.0,94.25,0.52,2,3.0,1,0
649619,11,6,26,0.26,966475.0,122.09,0.28,3,2.0,2,1
94990,1,3,21,0.72,66648.0,96.31,0.54,2,3.0,1,0
715984,13,5,26,-16.87,1019315.0,119.48,0.25,4,2.0,2,1
379713,12,7,28,-17.45,991574.0,124.46,0.3,3,3.0,3,1
112280,10,8,28,-8.46,938695.0,126.22,0.34,4,3.0,3,1
624793,0,4,19,8.41,156566.0,85.79,0.42,2,0.0,1,0
309320,11,7,27,-2.73,952765.0,117.27,0.17,4,0.0,3,1
642701,11,7,25,3.31,978174.0,131.72,0.22,4,7.0,3,1
709891,2,4,44,0.78,104840.0,114.02,0.72,3,7.0,2,0
102443,11,5,27,-9.98,872590.0,120.95,0.32,3,3.0,2,0
239682,1,4,34,4.03,131863.0,92.53,0.51,2,1.0,1,0
481256,11,9,27,1.99,1013881.0,125.05,0.19,3,3.0,5,0
640685,1,2,19,16.64,105326.0,105.42,0.58,2,5.0,1,0
40995,1,5,56,10.15,111216.0,115.0,0.77,2,7.0,2,1
805862,12,7,25,5.39,960255.0,123.54,0.22,4,2.0,3,1
720614,0,4,38,2.74,127599.0,102.5,0.61,3,5.0,1,0
880432,9,7,24,-24.43,957496.0,137.37,0.33,3,8.0,2,0
21507,12,6,38,10.7,921519.0,132.01,0.33,3,7.0,2,1
817124,1,1,20,18.59,124580.0,76.01,0.41,3,0.0,1,1
649228,1,4,53,9.3,77546.0,111.89,0.73,2,6.0,1,0
190844,13,5,27,-4.49,929365.0,113.51,0.19,4,1.0,2,1
964043,13,8,31,5.39,1061023.0,133.71,0.24,3,5.0,5,1
367315,12,7,28,-5.27,1031532.0,121.96,0.17,4,1.0,3,1
762411,12,8,28,-1.11,1057925.0,136.84,0.33,3,8.0,5,1
109788,1,4,20,0.73,65024.0,91.37,0.53,2,2.0,1,0
492010,1,3,36,1.37,100774.0,101.02,0.61,2,4.0,1,0
733,0,2,32,7.13,129040.0,101.01,0.48,2,4.0,1,0
317473,11,7,26,4.89,1009169.0,138.6,0.28,3,8.0,3,0
167498,1,3,21,8.7,135982.0,107.32,0.55,3,5.0,1,1
902271,0,4,33,14.4,186904.0,104.11,0.55,3,4.0,1,0
264787,3,2,21,3.75,124232.0,79.02,0.44,2,0.0,1,0
869782,0,5,41,2.07,42364.0,110.1,0.59,2,5.0,1,0
970577,0,3,18,19.99,67014.0,89.52,0.5,3,1.0,1,1
43972,11,5,35,-4.21,901316.0,128.24,0.33,3,6.0,2,1
612736,13,6,26,5.2,1005116.0,130.47,0.24,4,5.0,3,0
288521,0,2,19,2.69,142567.0,87.42,0.43,2,1.0,1,0
555046,1,2,58,11.8,100821.0,108.54,0.68,2,6.0,1,0
631015,12,5,28,-31.37,960895.0,131.62,0.31,4,6.0,2,1
188441,10,6,26,-8.97,977782.0,119.8,0.2,3,2.0,2,1
145477,11,8,29,-12.44,944657.0,130.17,0.28,3,5.0,3,0
499215,1,3,22,11.98,45479.0,107.46,0.69,2,6.0,1,1
218369,0,3,38,0.58,174997.0,125.27,0.7,2,9.0,1,0
247145,1,3,21,0.17,99073.0,85.35,0.53,2,1.0,1,0
819666,0,4,49,6.35,107198.0,119.77,0.76,2,9.0,1,0
609481,0,4,51,5.41,34101.0,117.99,0.8,2,9.0,1,0
309801,2,3,20,7.83,141651.0,94.71,0.48,2,2.0,1,0
544707,0,2,51,14.62,48273.0,111.63,0.76,2,8.0,1,0
698524,14,6,25,8.57,1012181.0,120.53,0.25,4,2.0,3,0
489237,12,5,23,-11.45,995366.0,111.52,0.17,4,0.0,2,1
804564,0,3,40,0.84,71769.0,107.3,0.59,3,6.0,1,0
775008,1,5,18,7.44,83240.0,103.28,0.44,2,3.0,2,0
579261,8,8,28,6.77,1059813.0,137.4,0.3,4,8.0,3,1
518240,0,4,22,10.61,160396.0,94.86,0.52,2,2.0,1,0
242215,2,4,32,17.43,97955.0,112.81,0.59,2,5.0,2,0
106238,11,5,25,2.15,1043025.0,127.09,0.21,4,6.0,2,0
520726,12,7,29,-5.46,936854.0,124.83,0.27,3,3.0,3,1
959478,0,4,55,4.43,131453.0,114.49,0.72,2,6.0,1,0
90385,11,6,34,-14.32,1017047.0,130.01,0.25,5,5.0,2,1
913071,0,5,19,5.39,197747.0,106.87,0.53,2,3.0,2,1
973354,9,7,23,-9.19,1087295.0,129.25,0.17,4,3.0,3,1
214551,13,8,26,-12.55,955322.0,126.09,0.27,4,5.0,4,1
637534,13,9,30,5.1,981321.0,125.76,0.25,3,4.0,5,1
874683,12,5,23,2.97,1070650.0,127.21,0.23,3,4.0,2,1
300426,0,5,53,2.28,118682.0,115.09,0.72,2,6.0,2,0
43379,10,6,30,-4.1,988032.0,124.19,0.24,3,4.0,2,1
223879,11,5,33,-7.37,986130.0,130.98,0.4,3,7.0,2,1
380824,10,6,35,-14.42,1000281.0,116.4,0.18,3,0.0,2,1
728886,0,4,20,10.1,153232.0,91.5,0.46,2,2.0,1,0
29686,12,7,36,-24.73,989670.0,137.23,0.37,3,8.0,3,1
65817,0,3,21,4.31,150367.0,100.24,0.55,2,3.0,1,0
899945,1,3,19,0.62,50994.0,100.08,0.6,2,3.0,1,0
656633,1,2,20,0.27,71665.0,75.38,0.47,2,0.0,1,0
816738,15,7,29,6.1,925737.0,122.23,0.26,4,3.0,4,1
621299,11,6,36,-7.79,918886.0,131.92,0.37,3,7.0,2,0
781391,13,6,26,-7.19,1041012.0,131.94,0.29,3,5.0,3,1
848400,10,5,28,-0.28,991642.0,121.76,0.26,3,4.0,2,1
